county,date,state,cases,deaths
Cook,2021-06-21,Illinois,556429,11022.0
Cook,2021-06-21,Minnesota,172,0.0
San Francisco,2021-06-22,California,37278,556.0
Cook,2021-06-22,Georgia,1867,44.0
Cook,2021-06-22,Illinois,556487,11024.0
Cook,2021-06-22,Minnesota,172,0.0
San Francisco,2021-06-23,California,37290,556.0
Cook,2021-06-23,Georgia,1868,44.0
Cook,2021-06-23,Illinois,556556,11025.0
Cook,2021-06-23,Minnesota,172,0.0
San Francisco,2021-06-24,California,37307,559.0
Cook,2021-06-24,Georgia,1868,44.0
Cook,2021-06-24,Illinois,556629,11030.0
Cook,2021-06-24,Minnesota,172,0.0
San Francisco,2021-06-25,California,37323,559.0
Cook,2021-06-25,Georgia,1869,44.0
Cook,2021-06-25,Illinois,556715,11033.0
Cook,2021-06-25,Minnesota,172,0.0
San Francisco,2021-06-26,California,37341,559.0
Cook,2021-06-26,Georgia,1871,44.0
Cook,2021-06-26,Illinois,556715,11033.0
Cook,2021-06-26,Minnesota,172,0.0
San Francisco,2021-06-27,California,37351,559.0
Cook,2021-06-27,Georgia,1872,44.0
Cook,2021-06-27,Illinois,556715,11033.0
Cook,2021-06-27,Minnesota,172,0.0
San Francisco,2021-06-28,California,37363,559.0
Cook,2021-06-28,Georgia,1876,44.0
Cook,2021-06-28,Illinois,556885,11041.0
Cook,2021-06-28,Minnesota,172,0.0
San Francisco,2021-06-29,California,37375,559.0
Cook,2021-06-29,Georgia,1876,44.0
Cook,2021-06-29,Illinois,556951,11045.0
Cook,2021-06-29,Minnesota,172,0.0
San Francisco,2021-06-30,California,37044,558.0
Cook,2021-06-30,Georgia,1888,44.0
Cook,2021-06-30,Illinois,557001,11047.0
Cook,2021-06-30,Minnesota,172,0.0
San Francisco,2021-07-01,California,37068,558.0
Cook,2021-07-01,Georgia,1900,44.0
Cook,2021-07-01,Illinois,557124,11048.0
Cook,2021-07-01,Minnesota,172,0.0
San Francisco,2021-07-02,California,37110,558.0
Cook,2021-07-02,Georgia,1901,44.0
Cook,2021-07-02,Illinois,557173,11049.0
Cook,2021-07-02,Minnesota,172,0.0
San Francisco,2021-07-03,California,37110,558.0
Cook,2021-07-03,Georgia,1901,44.0
Cook,2021-07-03,Illinois,557173,11049.0
Cook,2021-07-03,Minnesota,172,0.0
San Francisco,2021-07-04,California,37110,558.0
Cook,2021-07-04,Georgia,1901,44.0
Cook,2021-07-04,Illinois,557173,11049.0
Cook,2021-07-04,Minnesota,172,0.0
San Francisco,2021-07-05,California,37110,558.0
Cook,2021-07-05,Georgia,1901,44.0
Cook,2021-07-05,Illinois,557173,11049.0
Cook,2021-07-05,Minnesota,172,0.0
San Francisco,2021-07-06,California,37240,558.0
Cook,2021-07-06,Georgia,1921,44.0
Cook,2021-07-06,Illinois,557498,11067.0
Cook,2021-07-06,Minnesota,172,0.0
San Francisco,2021-07-07,California,37254,558.0
Cook,2021-07-07,Georgia,1921,44.0
Cook,2021-07-07,Illinois,557590,11070.0
Cook,2021-07-07,Minnesota,172,0.0
San Francisco,2021-07-08,California,38717,558.0
Cook,2021-07-08,Georgia,1925,44.0
Cook,2021-07-08,Illinois,557740,11074.0
Cook,2021-07-08,Minnesota,173,0.0
San Francisco,2021-07-09,California,38771,559.0
Cook,2021-07-09,Georgia,1931,44.0
Cook,2021-07-09,Illinois,557922,11077.0
Cook,2021-07-09,Minnesota,173,0.0
San Francisco,2021-07-10,California,38771,559.0
Cook,2021-07-10,Georgia,1931,44.0
Cook,2021-07-10,Illinois,557922,11077.0
Cook,2021-07-10,Minnesota,173,0.0
San Francisco,2021-07-11,California,38771,559.0
Cook,2021-07-11,Georgia,1931,44.0
Cook,2021-07-11,Illinois,557922,11077.0
Cook,2021-07-11,Minnesota,173,0.0
San Francisco,2021-07-12,California,39029,559.0
Cook,2021-07-12,Georgia,1939,43.0
Cook,2021-07-12,Illinois,558286,11084.0
Cook,2021-07-12,Minnesota,173,0.0
San Francisco,2021-07-13,California,39089,559.0
Cook,2021-07-13,Georgia,1943,43.0
Cook,2021-07-13,Illinois,558394,11091.0
Cook,2021-07-13,Minnesota,173,0.0
San Francisco,2021-07-14,California,39158,559.0
Cook,2021-07-14,Georgia,1947,43.0
Cook,2021-07-14,Illinois,558563,11091.0
Cook,2021-07-14,Minnesota,173,0.0
San Francisco,2021-07-15,California,39269,559.0
Cook,2021-07-15,Georgia,1949,43.0
Cook,2021-07-15,Illinois,558781,11093.0
Cook,2021-07-15,Minnesota,173,0.0
San Francisco,2021-07-16,California,39411,560.0
Cook,2021-07-16,Georgia,1950,43.0
Cook,2021-07-16,Illinois,558928,11094.0
Cook,2021-07-16,Minnesota,173,0.0
San Francisco,2021-07-17,California,39411,560.0
Cook,2021-07-17,Georgia,1950,43.0
Cook,2021-07-17,Illinois,558928,11094.0
Cook,2021-07-17,Minnesota,173,0.0
San Francisco,2021-07-18,California,39411,560.0
Cook,2021-07-18,Georgia,1950,43.0
Cook,2021-07-18,Illinois,558928,11094.0
Cook,2021-07-18,Minnesota,173,0.0
San Francisco,2021-07-19,California,39800,560.0
Cook,2021-07-19,Georgia,1964,43.0
Cook,2021-07-19,Illinois,559767,11102.0
Cook,2021-07-19,Minnesota,173,0.0
San Francisco,2021-07-20,California,39896,560.0
Cook,2021-07-20,Georgia,1970,43.0
Cook,2021-07-20,Illinois,559884,11105.0
Cook,2021-07-20,Minnesota,174,0.0
San Francisco,2021-07-21,California,39969,558.0
Cook,2021-07-21,Georgia,1976,43.0
Cook,2021-07-21,Illinois,560155,11105.0
Cook,2021-07-21,Minnesota,174,0.0
San Francisco,2021-07-22,California,40211,559.0
Cook,2021-07-22,Georgia,1983,43.0
Cook,2021-07-22,Illinois,560675,11107.0
Cook,2021-07-22,Minnesota,174,0.0
San Francisco,2021-07-23,California,40466,561.0
Cook,2021-07-23,Georgia,1989,43.0
Cook,2021-07-23,Illinois,561168,11108.0
Cook,2021-07-23,Minnesota,174,0.0
San Francisco,2021-07-24,California,40466,561.0
Cook,2021-07-24,Georgia,1989,43.0
Cook,2021-07-24,Illinois,561168,11108.0
Cook,2021-07-24,Minnesota,174,0.0
San Francisco,2021-07-25,California,40466,561.0
Cook,2021-07-25,Georgia,1989,43.0
Cook,2021-07-25,Illinois,561168,11108.0
Cook,2021-07-25,Minnesota,174,0.0
San Francisco,2021-07-26,California,41175,561.0
Cook,2021-07-26,Georgia,2011,43.0
Cook,2021-07-26,Illinois,562216,11109.0
Cook,2021-07-26,Minnesota,174,0.0
San Francisco,2021-07-27,California,41312,561.0
Cook,2021-07-27,Georgia,2028,43.0
Cook,2021-07-27,Illinois,562540,11112.0
Cook,2021-07-27,Minnesota,174,0.0
San Francisco,2021-07-28,California,41451,561.0
Cook,2021-07-28,Georgia,2047,43.0
Cook,2021-07-28,Illinois,563084,11114.0
Cook,2021-07-28,Minnesota,174,0.0
San Francisco,2021-07-29,California,41747,561.0
Cook,2021-07-29,Georgia,2069,43.0
Cook,2021-07-29,Illinois,563452,11119.0
Cook,2021-07-29,Minnesota,174,0.0
San Francisco,2021-07-30,California,42015,562.0
Cook,2021-07-30,Georgia,2089,43.0
Cook,2021-07-30,Illinois,564091,11121.0
Cook,2021-07-30,Minnesota,174,0.0
San Francisco,2021-07-31,California,42015,562.0
Cook,2021-07-31,Georgia,2089,43.0
Cook,2021-07-31,Illinois,564091,11121.0
Cook,2021-07-31,Minnesota,174,0.0
San Francisco,2021-08-01,California,42015,562.0
Cook,2021-08-01,Georgia,2089,43.0
Cook,2021-08-01,Illinois,564091,11121.0
Cook,2021-08-01,Minnesota,174,0.0
San Francisco,2021-08-02,California,43035,562.0
Cook,2021-08-02,Georgia,2105,43.0
Cook,2021-08-02,Illinois,565780,11127.0
Cook,2021-08-02,Minnesota,174,0.0
San Francisco,2021-08-03,California,43156,562.0
Cook,2021-08-03,Georgia,2147,43.0
Cook,2021-08-03,Illinois,566466,11131.0
Cook,2021-08-03,Minnesota,176,0.0
San Francisco,2021-08-04,California,43361,562.0
Cook,2021-08-04,Georgia,2165,43.0
Cook,2021-08-04,Illinois,566985,11136.0
Cook,2021-08-04,Minnesota,176,0.0
San Francisco,2021-08-05,California,43674,562.0
Cook,2021-08-05,Georgia,2189,43.0
Cook,2021-08-05,Illinois,567872,11140.0
Cook,2021-08-05,Minnesota,176,0.0
San Francisco,2021-08-06,California,44062,564.0
Cook,2021-08-06,Georgia,2208,43.0
Cook,2021-08-06,Illinois,568822,11147.0
Cook,2021-08-06,Minnesota,176,0.0
San Francisco,2021-08-07,California,44062,564.0
Cook,2021-08-07,Georgia,2208,43.0
Cook,2021-08-07,Illinois,568822,11147.0
Cook,2021-08-07,Minnesota,176,0.0
San Francisco,2021-08-08,California,44687,564.0
Cook,2021-08-08,Georgia,2208,43.0
Cook,2021-08-08,Illinois,568822,11147.0
Cook,2021-08-08,Minnesota,176,0.0
San Francisco,2021-08-09,California,44859,564.0
Cook,2021-08-09,Georgia,2268,43.0
Cook,2021-08-09,Illinois,571012,11156.0
Cook,2021-08-09,Minnesota,176,0.0
San Francisco,2021-08-10,California,45022,564.0
Cook,2021-08-10,Georgia,2308,43.0
Cook,2021-08-10,Illinois,571693,11164.0
Cook,2021-08-10,Minnesota,177,0.0
San Francisco,2021-08-11,California,45150,564.0
Cook,2021-08-11,Georgia,2343,44.0
Cook,2021-08-11,Illinois,572726,11165.0
Cook,2021-08-11,Minnesota,177,0.0
San Francisco,2021-08-12,California,45316,564.0
Cook,2021-08-12,Georgia,2387,44.0
Cook,2021-08-12,Illinois,573445,11170.0
Cook,2021-08-12,Minnesota,177,0.0
San Francisco,2021-08-13,California,45535,564.0
Cook,2021-08-13,Georgia,2400,44.0
Cook,2021-08-13,Illinois,574316,11179.0
Cook,2021-08-13,Minnesota,177,0.0
San Francisco,2021-08-14,California,45957,567.0
Cook,2021-08-14,Georgia,2400,44.0
Cook,2021-08-14,Illinois,574316,11179.0
Cook,2021-08-14,Minnesota,177,0.0
San Francisco,2021-08-15,California,46114,567.0
Cook,2021-08-15,Georgia,2400,44.0
Cook,2021-08-15,Illinois,574316,11179.0
Cook,2021-08-15,Minnesota,177,0.0
San Francisco,2021-08-16,California,46292,567.0
Cook,2021-08-16,Georgia,2513,45.0
Cook,2021-08-16,Illinois,577187,11186.0
Cook,2021-08-16,Minnesota,177,0.0
San Francisco,2021-08-17,California,46442,567.0
Cook,2021-08-17,Georgia,2566,45.0
Cook,2021-08-17,Illinois,578015,11196.0
Cook,2021-08-17,Minnesota,179,0.0
San Francisco,2021-08-18,California,46581,567.0
Cook,2021-08-18,Georgia,2623,45.0
Cook,2021-08-18,Illinois,578907,11211.0
Cook,2021-08-18,Minnesota,180,0.0
San Francisco,2021-08-19,California,47067,568.0
Cook,2021-08-19,Georgia,2702,45.0
Cook,2021-08-19,Illinois,579716,11216.0
Cook,2021-08-19,Minnesota,181,0.0
San Francisco,2021-08-20,California,47330,571.0
Cook,2021-08-20,Georgia,2763,45.0
Cook,2021-08-20,Illinois,581027,11222.0
Cook,2021-08-20,Minnesota,182,0.0
San Francisco,2021-08-21,California,47542,573.0
Cook,2021-08-21,Georgia,2763,45.0
Cook,2021-08-21,Illinois,581027,11222.0
Cook,2021-08-21,Minnesota,182,0.0
San Francisco,2021-08-22,California,47747,573.0
Cook,2021-08-22,Georgia,2763,45.0
Cook,2021-08-22,Illinois,581027,11222.0
Cook,2021-08-22,Minnesota,182,0.0
San Francisco,2021-08-23,California,47941,573.0
Cook,2021-08-23,Georgia,2857,45.0
Cook,2021-08-23,Illinois,583679,11237.0
Cook,2021-08-23,Minnesota,186,0.0
San Francisco,2021-08-24,California,48055,573.0
Cook,2021-08-24,Georgia,2932,45.0
Cook,2021-08-24,Illinois,584459,11245.0
Cook,2021-08-24,Minnesota,188,0.0
San Francisco,2021-08-25,California,48120,574.0
Cook,2021-08-25,Georgia,2990,46.0
Cook,2021-08-25,Illinois,585612,11257.0
Cook,2021-08-25,Minnesota,191,0.0
San Francisco,2021-08-26,California,48303,578.0
Cook,2021-08-26,Georgia,3031,46.0
Cook,2021-08-26,Illinois,586687,11282.0
Cook,2021-08-26,Minnesota,193,0.0
San Francisco,2021-08-27,California,48484,581.0
Cook,2021-08-27,Georgia,3070,47.0
Cook,2021-08-27,Illinois,588099,11288.0
Cook,2021-08-27,Minnesota,194,0.0
San Francisco,2021-08-28,California,48652,581.0
Cook,2021-08-28,Georgia,3070,47.0
Cook,2021-08-28,Illinois,588099,11288.0
Cook,2021-08-28,Minnesota,194,0.0
San Francisco,2021-08-29,California,48850,581.0
Cook,2021-08-29,Georgia,3070,47.0
Cook,2021-08-29,Illinois,588099,11288.0
Cook,2021-08-29,Minnesota,194,0.0
San Francisco,2021-08-30,California,49081,581.0
Cook,2021-08-30,Georgia,3131,47.0
Cook,2021-08-30,Illinois,590825,11294.0
Cook,2021-08-30,Minnesota,196,0.0
San Francisco,2021-08-31,California,49162,581.0
Cook,2021-08-31,Georgia,3205,47.0
Cook,2021-08-31,Illinois,592050,11304.0
Cook,2021-08-31,Minnesota,196,0.0
San Francisco,2021-09-01,California,49636,581.0
Cook,2021-09-01,Georgia,3235,48.0
Cook,2021-09-01,Illinois,593219,11313.0
Cook,2021-09-01,Minnesota,196,0.0
San Francisco,2021-09-02,California,49806,584.0
Cook,2021-09-02,Georgia,3270,48.0
Cook,2021-09-02,Illinois,594250,11342.0
Cook,2021-09-02,Minnesota,198,0.0
San Francisco,2021-09-03,California,49942,587.0
Cook,2021-09-03,Georgia,3307,48.0
Cook,2021-09-03,Illinois,595861,11351.0
Cook,2021-09-03,Minnesota,199,0.0
San Francisco,2021-09-04,California,50090,589.0
Cook,2021-09-04,Georgia,3307,48.0
Cook,2021-09-04,Illinois,595861,11351.0
Cook,2021-09-04,Minnesota,199,0.0
San Francisco,2021-09-05,California,50205,589.0
Cook,2021-09-05,Georgia,3307,48.0
Cook,2021-09-05,Illinois,595861,11351.0
Cook,2021-09-05,Minnesota,199,0.0
San Francisco,2021-09-06,California,50303,589.0
Cook,2021-09-06,Georgia,3307,48.0
Cook,2021-09-06,Illinois,595861,11351.0
Cook,2021-09-06,Minnesota,199,0.0
San Francisco,2021-09-07,California,50388,589.0
Cook,2021-09-07,Georgia,3371,49.0
Cook,2021-09-07,Illinois,599101,11371.0
Cook,2021-09-07,Minnesota,199,0.0
San Francisco,2021-09-08,California,50443,589.0
Cook,2021-09-08,Georgia,3383,49.0
Cook,2021-09-08,Illinois,600122,11393.0
Cook,2021-09-08,Minnesota,203,0.0
San Francisco,2021-09-09,California,50645,589.0
Cook,2021-09-09,Georgia,3398,50.0
Cook,2021-09-09,Illinois,601238,11396.0
Cook,2021-09-09,Minnesota,203,0.0
San Francisco,2021-09-10,California,50786,597.0
Cook,2021-09-10,Georgia,3405,50.0
Cook,2021-09-10,Illinois,602648,11405.0
Cook,2021-09-10,Minnesota,205,0.0
San Francisco,2021-09-11,California,50900,602.0
Cook,2021-09-11,Georgia,3405,50.0
Cook,2021-09-11,Illinois,602648,11405.0
Cook,2021-09-11,Minnesota,205,0.0
San Francisco,2021-09-12,California,51042,603.0
Cook,2021-09-12,Georgia,3405,50.0
Cook,2021-09-12,Illinois,602648,11405.0
Cook,2021-09-12,Minnesota,205,0.0
San Francisco,2021-09-13,California,51201,603.0
Cook,2021-09-13,Georgia,3429,50.0
Cook,2021-09-13,Illinois,605061,11432.0
Cook,2021-09-13,Minnesota,207,0.0
San Francisco,2021-09-14,California,51296,603.0
Cook,2021-09-14,Georgia,3456,50.0
Cook,2021-09-14,Illinois,606266,11448.0
Cook,2021-09-14,Minnesota,206,0.0
San Francisco,2021-09-15,California,51380,603.0
Cook,2021-09-15,Georgia,3470,52.0
Cook,2021-09-15,Illinois,607266,11457.0
Cook,2021-09-15,Minnesota,206,0.0
San Francisco,2021-09-16,California,51451,605.0
Cook,2021-09-16,Georgia,3484,52.0
Cook,2021-09-16,Illinois,608383,11463.0
Cook,2021-09-16,Minnesota,211,0.0
San Francisco,2021-09-17,California,51585,605.0
Cook,2021-09-17,Georgia,3492,52.0
Cook,2021-09-17,Illinois,609376,11480.0
Cook,2021-09-17,Minnesota,212,0.0
San Francisco,2021-09-18,California,51701,605.0
Cook,2021-09-18,Georgia,3492,52.0
Cook,2021-09-18,Illinois,609376,11480.0
Cook,2021-09-18,Minnesota,212,0.0
San Francisco,2021-09-19,California,51811,605.0
Cook,2021-09-19,Georgia,3492,52.0
Cook,2021-09-19,Illinois,609376,11480.0
Cook,2021-09-19,Minnesota,212,0.0
San Francisco,2021-09-20,California,51910,605.0
Cook,2021-09-20,Georgia,3507,53.0
Cook,2021-09-20,Illinois,611852,11503.0
Cook,2021-09-20,Minnesota,214,0.0
San Francisco,2021-09-21,California,52011,605.0
Cook,2021-09-21,Georgia,3511,53.0
Cook,2021-09-21,Illinois,612610,11508.0
Cook,2021-09-21,Minnesota,215,0.0
San Francisco,2021-09-22,California,52105,609.0
Cook,2021-09-22,Georgia,3515,53.0
Cook,2021-09-22,Illinois,613549,11519.0
Cook,2021-09-22,Minnesota,214,0.0
San Francisco,2021-09-23,California,52225,610.0
Cook,2021-09-23,Georgia,3525,54.0
Cook,2021-09-23,Illinois,614487,11525.0
Cook,2021-09-23,Minnesota,215,0.0
San Francisco,2021-09-24,California,52331,615.0
Cook,2021-09-24,Georgia,3530,54.0
Cook,2021-09-24,Illinois,615436,11542.0
Cook,2021-09-24,Minnesota,215,0.0
San Francisco,2021-09-25,California,52331,615.0
Cook,2021-09-25,Georgia,3530,54.0
Cook,2021-09-25,Illinois,615436,11542.0
Cook,2021-09-25,Minnesota,215,0.0
San Francisco,2021-09-26,California,52331,615.0
Cook,2021-09-26,Georgia,3530,54.0
Cook,2021-09-26,Illinois,615436,11542.0
Cook,2021-09-26,Minnesota,215,0.0
San Francisco,2021-09-27,California,52583,622.0
Cook,2021-09-27,Georgia,3537,54.0
Cook,2021-09-27,Illinois,617360,11563.0
Cook,2021-09-27,Minnesota,215,0.0
San Francisco,2021-09-28,California,52648,622.0
Cook,2021-09-28,Georgia,3539,54.0
Cook,2021-09-28,Illinois,617846,11580.0
Cook,2021-09-28,Minnesota,217,0.0
San Francisco,2021-09-29,California,52725,627.0
Cook,2021-09-29,Georgia,3547,54.0
Cook,2021-09-29,Illinois,618610,11584.0
Cook,2021-09-29,Minnesota,218,0.0
San Francisco,2021-09-30,California,52815,629.0
Cook,2021-09-30,Georgia,3555,54.0
Cook,2021-09-30,Illinois,619576,11595.0
Cook,2021-09-30,Minnesota,219,0.0
San Francisco,2021-10-01,California,52922,634.0
Cook,2021-10-01,Georgia,3557,55.0
Cook,2021-10-01,Illinois,620602,11603.0
Cook,2021-10-01,Minnesota,220,0.0
San Francisco,2021-10-02,California,52922,634.0
Cook,2021-10-02,Georgia,3557,55.0
Cook,2021-10-02,Illinois,620602,11603.0
Cook,2021-10-02,Minnesota,220,0.0
San Francisco,2021-10-03,California,52922,634.0
Cook,2021-10-03,Georgia,3557,55.0
Cook,2021-10-03,Illinois,620602,11603.0
Cook,2021-10-03,Minnesota,220,0.0
San Francisco,2021-10-04,California,53262,638.0
Cook,2021-10-04,Georgia,3563,56.0
Cook,2021-10-04,Illinois,622884,11622.0
Cook,2021-10-04,Minnesota,221,0.0
San Francisco,2021-10-05,California,53327,638.0
Cook,2021-10-05,Georgia,3564,56.0
Cook,2021-10-05,Illinois,623750,11634.0
Cook,2021-10-05,Minnesota,223,0.0
San Francisco,2021-10-06,California,53355,641.0
Cook,2021-10-06,Georgia,3566,57.0
Cook,2021-10-06,Illinois,624557,11644.0
Cook,2021-10-06,Minnesota,225,0.0
San Francisco,2021-10-07,California,53453,641.0
Cook,2021-10-07,Georgia,3570,58.0
Cook,2021-10-07,Illinois,625647,11651.0
Cook,2021-10-07,Minnesota,228,0.0
San Francisco,2021-10-08,California,53519,643.0
Cook,2021-10-08,Georgia,3572,58.0
Cook,2021-10-08,Illinois,626475,11664.0
Cook,2021-10-08,Minnesota,229,0.0
San Francisco,2021-10-09,California,53519,643.0
Cook,2021-10-09,Georgia,3572,58.0
Cook,2021-10-09,Illinois,626475,11664.0
Cook,2021-10-09,Minnesota,229,0.0
San Francisco,2021-10-10,California,53519,643.0
Cook,2021-10-10,Georgia,3572,58.0
Cook,2021-10-10,Illinois,626475,11664.0
Cook,2021-10-10,Minnesota,229,0.0
San Francisco,2021-10-11,California,53775,643.0
Cook,2021-10-11,Georgia,3572,58.0
Cook,2021-10-11,Illinois,626475,11664.0
Cook,2021-10-11,Minnesota,230,0.0
San Francisco,2021-10-12,California,53834,643.0
Cook,2021-10-12,Georgia,3576,58.0
Cook,2021-10-12,Illinois,628979,11682.0
Cook,2021-10-12,Minnesota,236,0.0
San Francisco,2021-10-13,California,53860,643.0
Cook,2021-10-13,Georgia,3577,58.0
Cook,2021-10-13,Illinois,629834,11700.0
Cook,2021-10-13,Minnesota,238,0.0
San Francisco,2021-10-14,California,53977,644.0
Cook,2021-10-14,Georgia,3578,58.0
Cook,2021-10-14,Illinois,630542,11712.0
Cook,2021-10-14,Minnesota,240,0.0
San Francisco,2021-10-15,California,54034,645.0
Cook,2021-10-15,Georgia,3580,58.0
Cook,2021-10-15,Illinois,631261,11723.0
Cook,2021-10-15,Minnesota,242,0.0
San Francisco,2021-10-16,California,54034,645.0
Cook,2021-10-16,Georgia,3580,58.0
Cook,2021-10-16,Illinois,631261,11723.0
Cook,2021-10-16,Minnesota,242,0.0
San Francisco,2021-10-17,California,54034,645.0
Cook,2021-10-17,Georgia,3580,58.0
Cook,2021-10-17,Illinois,631261,11723.0
Cook,2021-10-17,Minnesota,242,0.0
San Francisco,2021-10-18,California,54223,644.0
Cook,2021-10-18,Georgia,3583,58.0
Cook,2021-10-18,Illinois,633198,11737.0
Cook,2021-10-18,Minnesota,243,0.0
San Francisco,2021-10-19,California,54269,644.0
Cook,2021-10-19,Georgia,3585,58.0
Cook,2021-10-19,Illinois,633890,11747.0
Cook,2021-10-19,Minnesota,246,0.0
San Francisco,2021-10-20,California,54302,645.0
Cook,2021-10-20,Georgia,3588,59.0
Cook,2021-10-20,Illinois,634683,11757.0
Cook,2021-10-20,Minnesota,246,0.0
San Francisco,2021-10-21,California,54378,646.0
Cook,2021-10-21,Georgia,3588,59.0
Cook,2021-10-21,Illinois,635373,11763.0
Cook,2021-10-21,Minnesota,246,0.0
San Francisco,2021-10-22,California,54443,649.0
Cook,2021-10-22,Georgia,3588,60.0
Cook,2021-10-22,Illinois,636261,11769.0
Cook,2021-10-22,Minnesota,246,0.0
San Francisco,2021-10-23,California,54443,649.0
Cook,2021-10-23,Georgia,3588,60.0
Cook,2021-10-23,Illinois,636261,11769.0
Cook,2021-10-23,Minnesota,246,0.0
San Francisco,2021-10-24,California,54443,649.0
Cook,2021-10-24,Georgia,3588,60.0
Cook,2021-10-24,Illinois,636261,11769.0
Cook,2021-10-24,Minnesota,246,0.0
San Francisco,2021-10-25,California,54443,649.0
Cook,2021-10-25,Georgia,3590,61.0
Cook,2021-10-25,Illinois,638201,11786.0
Cook,2021-10-25,Minnesota,245,0.0
San Francisco,2021-10-26,California,54664,649.0
Cook,2021-10-26,Georgia,3591,61.0
Cook,2021-10-26,Illinois,638883,11804.0
Cook,2021-10-26,Minnesota,246,0.0
San Francisco,2021-10-27,California,54686,655.0
Cook,2021-10-27,Georgia,3593,61.0
Cook,2021-10-27,Illinois,639447,11810.0
Cook,2021-10-27,Minnesota,247,0.0
San Francisco,2021-10-28,California,54762,655.0
Cook,2021-10-28,Georgia,3595,62.0
Cook,2021-10-28,Illinois,640334,11823.0
Cook,2021-10-28,Minnesota,247,0.0
San Francisco,2021-10-29,California,54815,661.0
Cook,2021-10-29,Georgia,3597,62.0
Cook,2021-10-29,Illinois,641268,11826.0
Cook,2021-10-29,Minnesota,248,0.0
San Francisco,2021-10-30,California,54815,661.0
Cook,2021-10-30,Georgia,3597,62.0
Cook,2021-10-30,Illinois,641268,11826.0
Cook,2021-10-30,Minnesota,248,0.0
San Francisco,2021-10-31,California,54815,661.0
Cook,2021-10-31,Georgia,3597,62.0
Cook,2021-10-31,Illinois,641268,11826.0
Cook,2021-10-31,Minnesota,248,0.0
San Francisco,2021-11-01,California,55024,661.0
Cook,2021-11-01,Georgia,3601,62.0
Cook,2021-11-01,Illinois,643512,11844.0
Cook,2021-11-01,Minnesota,252,0.0
San Francisco,2021-11-02,California,55072,661.0
Cook,2021-11-02,Georgia,3602,62.0
Cook,2021-11-02,Illinois,644255,11858.0
Cook,2021-11-02,Minnesota,254,0.0
San Francisco,2021-11-03,California,55104,663.0
Cook,2021-11-03,Georgia,3605,62.0
Cook,2021-11-03,Illinois,644617,11869.0
Cook,2021-11-03,Minnesota,254,0.0
San Francisco,2021-11-04,California,55203,663.0
Cook,2021-11-04,Georgia,3613,62.0
Cook,2021-11-04,Illinois,646008,11876.0
Cook,2021-11-04,Minnesota,256,0.0
San Francisco,2021-11-05,California,55266,666.0
Cook,2021-11-05,Georgia,3614,62.0
Cook,2021-11-05,Illinois,646922,11883.0
Cook,2021-11-05,Minnesota,261,0.0
San Francisco,2021-11-06,California,55266,666.0
Cook,2021-11-06,Georgia,3614,62.0
Cook,2021-11-06,Illinois,646922,11883.0
Cook,2021-11-06,Minnesota,261,0.0
San Francisco,2021-11-07,California,55266,666.0
Cook,2021-11-07,Georgia,3614,62.0
Cook,2021-11-07,Illinois,646922,11883.0
Cook,2021-11-07,Minnesota,261,0.0
San Francisco,2021-11-08,California,55578,666.0
Cook,2021-11-08,Georgia,3614,62.0
Cook,2021-11-08,Illinois,649407,11892.0
Cook,2021-11-08,Minnesota,263,0.0
San Francisco,2021-11-09,California,55652,666.0
Cook,2021-11-09,Georgia,3616,63.0
Cook,2021-11-09,Illinois,649958,11902.0
Cook,2021-11-09,Minnesota,267,0.0
San Francisco,2021-11-10,California,55706,666.0
Cook,2021-11-10,Georgia,3617,63.0
Cook,2021-11-10,Illinois,651472,11910.0
Cook,2021-11-10,Minnesota,268,0.0
San Francisco,2021-11-11,California,55827,666.0
Cook,2021-11-11,Georgia,3617,63.0
Cook,2021-11-11,Illinois,651472,11910.0
Cook,2021-11-11,Minnesota,270,0.0
San Francisco,2021-11-12,California,55827,666.0
Cook,2021-11-12,Georgia,3623,63.0
Cook,2021-11-12,Illinois,654197,11923.0
Cook,2021-11-12,Minnesota,275,0.0
San Francisco,2021-11-13,California,55959,667.0
Cook,2021-11-13,Georgia,3623,63.0
Cook,2021-11-13,Illinois,654197,11923.0
Cook,2021-11-13,Minnesota,275,0.0
San Francisco,2021-11-14,California,55959,667.0
Cook,2021-11-14,Georgia,3623,63.0
Cook,2021-11-14,Illinois,654197,11923.0
Cook,2021-11-14,Minnesota,275,0.0
San Francisco,2021-11-15,California,56102,667.0
Cook,2021-11-15,Georgia,3624,63.0
Cook,2021-11-15,Illinois,657036,11937.0
Cook,2021-11-15,Minnesota,280,0.0
San Francisco,2021-11-16,California,56138,667.0
Cook,2021-11-16,Georgia,3625,63.0
Cook,2021-11-16,Illinois,657839,11946.0
Cook,2021-11-16,Minnesota,288,0.0
San Francisco,2021-11-17,California,56179,667.0
Cook,2021-11-17,Georgia,3625,63.0
Cook,2021-11-17,Illinois,659457,11953.0
Cook,2021-11-17,Minnesota,289,0.0
San Francisco,2021-11-18,California,56256,667.0
Cook,2021-11-18,Georgia,3625,63.0
Cook,2021-11-18,Illinois,661178,11964.0
Cook,2021-11-18,Minnesota,292,0.0
San Francisco,2021-11-19,California,56312,669.0
Cook,2021-11-19,Georgia,3625,63.0
Cook,2021-11-19,Illinois,663016,11984.0
Cook,2021-11-19,Minnesota,292,0.0
San Francisco,2021-11-20,California,56312,669.0
Cook,2021-11-20,Georgia,3625,63.0
